https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume OMG
1620000000000,2021-05-03 00:00:00,OMG/USD,7.8383,9.49,7.8273,9.3216,2463185.7939142673,264244.95729427
1619913600000,2021-05-02 00:00:00,OMG/USD,8.1367,8.1809,7.5885,7.8518,649931.2606158752,82774.81094983
1619827200000,2021-05-01 00:00:00,OMG/USD,7.71,8.2,7.5817,8.1316,1690225.5788574074,207858.91815355
1619740800000,2021-04-30 00:00:00,OMG/USD,7.255,7.8431,7.1142,7.7444,1203327.426697735,155380.32987678
1619654400000,2021-04-29 00:00:00,OMG/USD,7.4098,7.4568,6.96,7.2577,2031728.2272394309,279941.05945953
1619568000000,2021-04-28 00:00:00,OMG/USD,7.5692,7.8588,6.9504,7.4154,2019282.886371204,272309.3678522
1619481600000,2021-04-27 00:00:00,OMG/USD,7.1067,7.586,6.9956,7.55,1500835.7903604114,198786.19739873
1619395200000,2021-04-26 00:00:00,OMG/USD,6.2086,7.1318,6.1266,7.1212,1752997.658197035,246166.04760392
1619308800000,2021-04-25 00:00:00,OMG/USD,6.0245,6.7,5.8182,6.2134,1485590.4449912973,239094.60923026
1619222400000,2021-04-24 00:00:00,OMG/USD,6.5752,6.6154,5.9546,6.0219,1217104.019873546,202112.95768338
1619136000000,2021-04-23 00:00:00,OMG/USD,6.9716,7.1586,5.5698,6.5752,7372677.20060607,1121285.6187805801
1619049600000,2021-04-22 00:00:00,OMG/USD,7.651,8.1915,6.9368,6.977,2526654.0709873396,362140.47169089
1618963200000,2021-04-21 00:00:00,OMG/USD,7.9269,8.45,7.3864,7.6407,1779642.0735982007,232916.10370754
1618876800000,2021-04-20 00:00:00,OMG/USD,7.8679,8.0619,6.9139,7.9285,3387996.187737023,427318.68420723
1618790400000,2021-04-19 00:00:00,OMG/USD,8.4481,9.1799,7.762,7.8182,3912188.7176776296,500395.0676214
1618704000000,2021-04-18 00:00:00,OMG/USD,9.4273,9.4909,6.8846,8.4231,7617902.1252904525,904405.99367103
1618617600000,2021-04-17 00:00:00,OMG/USD,10.136,10.415,9.2835,9.3981,2458521.0166898305,261597.66513336
1618531200000,2021-04-16 00:00:00,OMG/USD,9.7524,10.65,8.9491,10.157,6063503.982026461,596977.84602013
1618444800000,2021-04-15 00:00:00,OMG/USD,9.285,9.8327,9.0848,9.702,3475507.380877044,358225.86898341
1618358400000,2021-04-14 00:00:00,OMG/USD,9.5446,9.9965,8.789,9.2764,3632127.6172389155,391544.95464177
1618272000000,2021-04-13 00:00:00,OMG/USD,9.3871,9.7162,9.0031,9.5392,2339131.9305625767,245212.58916498
1618185600000,2021-04-12 00:00:00,OMG/USD,9.6579,9.7344,9.0947,9.3613,1774211.5857589697,189526.19676316
1618099200000,2021-04-11 00:00:00,OMG/USD,10.081,10.152,9.4139,9.6446,2465832.595211234,255669.76289439
1618012800000,2021-04-10 00:00:00,OMG/USD,10.454,11.33,9.6512,10.065,3303786.7717771055,328245.08413086
1617926400000,2021-04-09 00:00:00,OMG/USD,10.239,11.144,9.5242,10.414,3908880.049468022,375348.57398387
1617840000000,2021-04-08 00:00:00,OMG/USD,9.9448,10.276,9.004,10.224,2480800.166027231,242644.77367246
1617753600000,2021-04-07 00:00:00,OMG/USD,9.3414,11.25,8.6564,9.9402,13334008.705997292,1341422.57761386
1617667200000,2021-04-06 00:00:00,OMG/USD,8.7191,9.6184,8.1912,9.3008,10811985.5969198,1162479.09824099
1617580800000,2021-04-05 00:00:00,OMG/USD,7.882,8.7672,7.882,8.6988,7816171.367946441,898534.43784734
1617494400000,2021-04-04 00:00:00,OMG/USD,6.7267,8.0168,6.6183,7.8357,3107476.8192665046,396579.3508259
1617408000000,2021-04-03 00:00:00,OMG/USD,7.532,7.5355,6.7104,6.7555,1849538.5296134665,273782.62595122
1617321600000,2021-04-02 00:00:00,OMG/USD,7.3848,7.7,7.0851,7.5372,3755481.46092931,498259.49436519
1617235200000,2021-04-01 00:00:00,OMG/USD,7.9151,8.086,7.3252,7.3814,2868181.332463105,388568.74474532
1617148800000,2021-03-31 00:00:00,OMG/USD,6.6239,8.3789,6.5,7.8896,13381669.144099226,1696115.03043237
1617062400000,2021-03-30 00:00:00,OMG/USD,6.8009,7.3305,6.5811,6.624,2722535.319882076,411010.76689041
1616976000000,2021-03-29 00:00:00,OMG/USD,5.8967,7.1616,5.8505,6.783,6542226.478642665,964503.38768136
1616889600000,2021-03-28 00:00:00,OMG/USD,5.3396,6.2,5.256,5.8639,4120528.1309801266,702694.13376424
1616803200000,2021-03-27 00:00:00,OMG/USD,5.3076,5.47,5.1873,5.3268,1768502.2109989985,332000.8656227
1616716800000,2021-03-26 00:00:00,OMG/USD,4.9611,5.3194,4.9611,5.3036,447804.38765640854,84434.04247236
1616630400000,2021-03-25 00:00:00,OMG/USD,5.0732,5.1289,4.6883,4.961,1564116.0360755844,315282.41001322
1616544000000,2021-03-24 00:00:00,OMG/USD,5.7488,5.92,4.9097,5.1,3535609.4601439973,693256.75689098
1616457600000,2021-03-23 00:00:00,OMG/USD,5.2733,5.7999,5.1521,5.7449,998987.4676863208,173891.18482242
1616371200000,2021-03-22 00:00:00,OMG/USD,5.5778,5.8606,5.2298,5.2767,918927.4201320341,174148.12669509999
1616284800000,2021-03-21 00:00:00,OMG/USD,5.6696,5.7352,5.3755,5.573,936311.8915134727,168008.59348887
1616198400000,2021-03-20 00:00:00,OMG/USD,5.9081,6.0462,5.6417,5.6849,1339452.3371378654,235615.81331912
1616112000000,2021-03-19 00:00:00,OMG/USD,6.078,6.35,5.8415,5.9132,2105868.6095785643,356130.11729327
1616025600000,2021-03-18 00:00:00,OMG/USD,5.5925,6.1973,5.5121,6.0822,4540745.869227592,746563.06422472
1615939200000,2021-03-17 00:00:00,OMG/USD,5.1968,5.6152,5.0422,5.5943,2034212.7138009225,363622.38596445
1615852800000,2021-03-16 00:00:00,OMG/USD,5.0436,5.1962,4.7709,5.1863,635579.9124323179,122549.77776687
1615766400000,2021-03-15 00:00:00,OMG/USD,5.0675,5.3185,4.808,5.0275,1671338.8905149885,332439.36161412
1615680000000,2021-03-14 00:00:00,OMG/USD,5.3273,5.4337,5.0687,5.0687,812833.8731354274,160363.38176168
1615593600000,2021-03-13 00:00:00,OMG/USD,5.0939,5.391,4.8412,5.3221,1294318.3404803409,243196.92235778001
1615507200000,2021-03-12 00:00:00,OMG/USD,5.2409,5.4749,4.9341,5.1146,1838378.498668093,359437.39464828
1615420800000,2021-03-11 00:00:00,OMG/USD,5.0714,5.2345,4.7862,5.2345,880233.3272733524,168159.96318146
1615334400000,2021-03-10 00:00:00,OMG/USD,5.4299,5.4482,4.9806,5.0785,1838426.013516916,362001.77483842
1615248000000,2021-03-09 00:00:00,OMG/USD,5.1836,5.5412,5.1,5.4168,1599670.0698312873,295316.43587197
1615161600000,2021-03-08 00:00:00,OMG/USD,5.143,5.2417,4.9127,5.1807,633437.82667092,122268.7719171
1615075200000,2021-03-07 00:00:00,OMG/USD,5.0918,5.2425,4.9012,5.143,561868.2995953126,109249.13466757
1614988800000,2021-03-06 00:00:00,OMG/USD,4.6393,5.25,4.5176,5.0714,1628254.5450522911,321066.0853122
1614902400000,2021-03-05 00:00:00,OMG/USD,4.6375,4.6853,4.324,4.6329,942027.1954247814,203334.23890539
1614816000000,2021-03-04 00:00:00,OMG/USD,4.8452,4.9753,4.5199,4.6607,711753.1080848436,152713.77863515
1614729600000,2021-03-03 00:00:00,OMG/USD,4.667,4.9947,4.6113,4.8452,1543548.5811072178,318572.7278765
1614643200000,2021-03-02 00:00:00,OMG/USD,4.6124,4.9377,4.4446,4.6605,1532888.6077318667,328910.76230702
1614556800000,2021-03-01 00:00:00,OMG/USD,4.2955,4.674,4.2131,4.6107,1116634.0438987853,242183.19211807
1614470400000,2021-02-28 00:00:00,OMG/USD,4.4805,4.5549,3.9439,4.2806,1076404.4882622915,251461.12420275
1614384000000,2021-02-27 00:00:00,OMG/USD,4.446,4.7192,4.4011,4.4907,730311.5199397774,162627.5458035
1614297600000,2021-02-26 00:00:00,OMG/USD,4.5456,4.6725,4.0852,4.4302,2032217.6749581113,458719.17181123
1614211200000,2021-02-25 00:00:00,OMG/USD,4.7313,5.0911,4.5018,4.5337,2445426.4042059463,539388.66802081
1614124800000,2021-02-24 00:00:00,OMG/USD,4.6854,5.1406,4.4104,4.7363,3419800.485107786,722040.51371488
1614038400000,2021-02-23 00:00:00,OMG/USD,5.5474,5.589,3.7704,4.6885,11074784.79332737,2362116.83765114
1613952000000,2021-02-22 00:00:00,OMG/USD,6.3398,6.3428,4.6307,5.5462,8253076.910436037,1488059.73647471
1613865600000,2021-02-21 00:00:00,OMG/USD,6.2159,6.5154,6.0747,6.3283,1619944.344465623,255984.12598417
1613779200000,2021-02-20 00:00:00,OMG/USD,6.5362,6.9631,5.9362,6.2195,7372740.9959468525,1185423.42566876
1613692800000,2021-02-19 00:00:00,OMG/USD,6.5592,6.7835,6.2074,6.5415,3647475.113391852,557590.01962728
1613606400000,2021-02-18 00:00:00,OMG/USD,6.3876,6.6858,6.2814,6.5342,2507144.1019016104,383695.64780717
1613520000000,2021-02-17 00:00:00,OMG/USD,6.1759,6.4245,5.7239,6.387,3211137.709628172,502761.50142918
1613433600000,2021-02-16 00:00:00,OMG/USD,6.1843,6.5605,5.9069,6.1766,2641497.121246285,427662.00195031
1613347200000,2021-02-15 00:00:00,OMG/USD,6.7184,6.9317,5.505,6.1724,8160285.442239008,1322060.37234123
1613260800000,2021-02-14 00:00:00,OMG/USD,7.7185,7.8129,6.4615,6.6676,7985845.503327204,1197709.14621861
1613174400000,2021-02-13 00:00:00,OMG/USD,6.1684,7.98,6.1638,7.6929,22111676.261340242,2874296.59313656
1613088000000,2021-02-12 00:00:00,OMG/USD,5.9737,6.3226,5.6554,6.15,4352096.489905976,707657.96583837
1613001600000,2021-02-11 00:00:00,OMG/USD,5.5881,6.2197,5.3433,5.9554,5698626.0293809185,956883.84145161
1612915200000,2021-02-10 00:00:00,OMG/USD,5.1262,5.9489,4.9101,5.5869,7168579.325111933,1283105.00010953
1612828800000,2021-02-09 00:00:00,OMG/USD,4.8862,5.255,4.6521,5.1258,4268123.167769214,832674.54207523
1612742400000,2021-02-08 00:00:00,OMG/USD,4.6328,4.9486,4.4934,4.8716,3436655.0875268793,705446.89373653
1612656000000,2021-02-07 00:00:00,OMG/USD,4.9045,5.0406,4.2725,4.6376,4135332.836071695,891696.74747104
1612569600000,2021-02-06 00:00:00,OMG/USD,5.1607,5.393,4.6536,4.8987,5205087.275351254,1062544.60884546
1612483200000,2021-02-05 00:00:00,OMG/USD,4.4568,5.49,4.4086,5.16,9025725.009403395,1749171.51345027
1612396800000,2021-02-04 00:00:00,OMG/USD,4.6428,4.6757,4.1254,4.4504,4430692.621204029,995571.77359429
1612310400000,2021-02-03 00:00:00,OMG/USD,3.9675,4.8318,3.8884,4.6238,7212895.058583442,1559949.62121706
1612224000000,2021-02-02 00:00:00,OMG/USD,4.1592,4.1592,3.8068,3.9578,3760064.366634062,950039.00314166
1612137600000,2021-02-01 00:00:00,OMG/USD,3.5319,4.38,3.3874,4.1877,12044923.141585441,2876262.18248333
1612051200000,2021-01-31 00:00:00,OMG/USD,3.4842,3.7778,3.4196,3.5282,3017892.1484212773,855363.11672277
1611964800000,2021-01-30 00:00:00,OMG/USD,3.506,3.61,3.3384,3.4855,1352644.854482486,388077.708932
1611878400000,2021-01-29 00:00:00,OMG/USD,3.2993,3.8316,3.2976,3.5056,8530697.913071048,2433448.74288882
1611792000000,2021-01-28 00:00:00,OMG/USD,3.1358,3.4074,3.0647,3.29,1539034.082945861,467791.51457321
1611705600000,2021-01-27 00:00:00,OMG/USD,3.4466,3.4472,3.0711,3.1268,1821393.6729487847,582510.4493248
1611619200000,2021-01-26 00:00:00,OMG/USD,3.5346,3.6749,3.239,3.4482,3189752.807127817,925048.6651377
1611532800000,2021-01-25 00:00:00,OMG/USD,3.5958,3.8329,3.5,3.5448,2309387.848271973,651486.07771157
1611446400000,2021-01-24 00:00:00,OMG/USD,3.6117,3.8785,3.4621,3.5946,6564607.124008055,1826241.34090248
1611360000000,2021-01-23 00:00:00,OMG/USD,3.35,3.771,3.3103,3.6238,5691345.716070869,1570546.30941853
1611273600000,2021-01-22 00:00:00,OMG/USD,3.2097,3.51,2.9637,3.3609,2794720.7340351054,831539.3894597
1611187200000,2021-01-21 00:00:00,OMG/USD,3.8384,3.8506,3.194,3.2031,2887871.52193418,901586.4387419
1611100800000,2021-01-20 00:00:00,OMG/USD,3.8582,4.0254,3.4746,3.8197,3477937.654603276,910526.39071217
1611014400000,2021-01-19 00:00:00,OMG/USD,4.2148,4.347,3.8079,3.8559,2952156.2127085864,765620.53287393
1610928000000,2021-01-18 00:00:00,OMG/USD,3.7332,4.4399,3.6463,4.214,7767320.195992357,1843217.89178746
1610841600000,2021-01-17 00:00:00,OMG/USD,3.5527,3.7985,3.3409,3.7237,2933616.7512924257,787823.066115
1610755200000,2021-01-16 00:00:00,OMG/USD,3.5993,3.8811,3.4626,3.5538,2829919.4206012273,796308.01412607
1610668800000,2021-01-15 00:00:00,OMG/USD,3.2388,3.8898,3.2142,3.6004,7988165.217807942,2218688.26180645
1610582400000,2021-01-14 00:00:00,OMG/USD,3.2456,3.3961,3.107,3.242,2539411.2739068205,783285.40219211
1610496000000,2021-01-13 00:00:00,OMG/USD,2.9897,3.2799,2.8913,3.2456,1452175.976072427,447429.12745638
1610409600000,2021-01-12 00:00:00,OMG/USD,3.0965,3.2772,2.891,2.9979,1173313.1518071424,391378.34877986
1610323200000,2021-01-11 00:00:00,OMG/USD,3.6455,3.6455,2.567,3.0854,4629655.485130909,1500504.14375151
1610236800000,2021-01-10 00:00:00,OMG/USD,3.7114,4.14,3.2457,3.659,6135236.897547741,1676752.36336369
1610150400000,2021-01-09 00:00:00,OMG/USD,3.3992,3.84,3.3077,3.7041,3723418.5123814116,1005215.44029087
1610064000000,2021-01-08 00:00:00,OMG/USD,3.5068,3.5841,3.1,3.3999,2231015.3821681235,656200.294764
1609977600000,2021-01-07 00:00:00,OMG/USD,3.7136,3.93,3.4,3.5093,4361072.498534055,1242718.63292795
1609891200000,2021-01-06 00:00:00,OMG/USD,3.5165,3.9421,3.3406,3.7142,5077013.631438646,1366919.82969109
1609804800000,2021-01-05 00:00:00,OMG/USD,3.2932,3.7645,3.1347,3.5253,6692991.48125796,1898559.40806682
1609718400000,2021-01-04 00:00:00,OMG/USD,3.0501,3.4575,2.6949,3.2886,6908552.468433063,2100757.911705
1609632000000,2021-01-03 00:00:00,OMG/USD,2.5446,3.0544,2.4872,3.0355,2789756.640356176,919043.53166074
1609545600000,2021-01-02 00:00:00,OMG/USD,2.5429,2.7299,2.4663,2.5428,1817324.211209237,714694.12112995
1609459200000,2021-01-01 00:00:00,OMG/USD,2.4802,2.769,2.4408,2.5469,1442582.401502103,566407.16223727
1609372800000,2020-12-31 00:00:00,OMG/USD,2.4629,2.5635,2.3463,2.4799,1448830.2732254001,584229.31296641
1609286400000,2020-12-30 00:00:00,OMG/USD,2.5604,2.585,2.435,2.4641,549814.9853498399,223130.14299332
1609200000000,2020-12-29 00:00:00,OMG/USD,2.6593,2.722,2.4182,2.5567,1586501.0851759454,620526.88433369
1609113600000,2020-12-28 00:00:00,OMG/USD,2.641,2.7907,2.5812,2.6566,1081291.5900003356,407020.84995872
1609027200000,2020-12-27 00:00:00,OMG/USD,2.537,2.8474,2.4073,2.6393,1445601.9547908634,547721.72727271
1608940800000,2020-12-26 00:00:00,OMG/USD,2.596,2.6413,2.4903,2.5327,583246.2564647733,230286.35703588
1608854400000,2020-12-25 00:00:00,OMG/USD,2.5948,2.7814,2.5352,2.5962,1018262.1702947696,392212.52996486
1608768000000,2020-12-24 00:00:00,OMG/USD,2.326,2.5996,2.2526,2.5909,1222239.9144951475,471743.37662401
1608681600000,2020-12-23 00:00:00,OMG/USD,3.003,3.0169,1.9907,2.3272,2169853.9487787234,932388.25574885
1608595200000,2020-12-22 00:00:00,OMG/USD,2.9657,3.0299,2.82,3.0073,423703.3293484211,140891.60687275
1608508800000,2020-12-21 00:00:00,OMG/USD,3.1549,3.272,2.9123,2.9552,1292621.5313009482,437405.76993129
1608422400000,2020-12-20 00:00:00,OMG/USD,3.2595,3.3204,3.1153,3.1678,527397.5573374106,166487.01222849
1608336000000,2020-12-19 00:00:00,OMG/USD,3.2474,3.397,3.2366,3.2592,531629.0447212501,163116.42265625
1608249600000,2020-12-18 00:00:00,OMG/USD,3.2351,3.3296,3.17,3.2463,858697.1911738539,264515.66126786
1608163200000,2020-12-17 00:00:00,OMG/USD,3.3459,3.4933,3.1512,3.2367,1655655.286885267,511525.71658951
1608076800000,2020-12-16 00:00:00,OMG/USD,3.1599,3.3528,3.0848,3.3447,741497.410569305,221693.24919105
1607990400000,2020-12-15 00:00:00,OMG/USD,3.237,3.313,3.1345,3.1624,475188.3780227786,150261.94599759
1607904000000,2020-12-14 00:00:00,OMG/USD,3.2795,3.2911,3.1556,3.232,495786.80932471174,153399.38407324
1607817600000,2020-12-13 00:00:00,OMG/USD,3.1881,3.3594,3.1146,3.2752,423051.6870260469,129168.19950722
1607731200000,2020-12-12 00:00:00,OMG/USD,3.0006,3.2307,2.9874,3.1832,841018.1457400466,264205.24809627
1607644800000,2020-12-11 00:00:00,OMG/USD,3.148,3.2919,2.9653,2.9968,851754.8055503677,284221.43805071
1607558400000,2020-12-10 00:00:00,OMG/USD,3.2868,3.3116,3.0654,3.1479,554503.4305195183,176150.26859796
1607472000000,2020-12-09 00:00:00,OMG/USD,3.2338,3.3203,3.0203,3.2854,1629587.5971142696,496008.88692831
1607385600000,2020-12-08 00:00:00,OMG/USD,3.5842,3.6073,3.1546,3.2393,1479271.0766164372,456663.80903789
1607299200000,2020-12-07 00:00:00,OMG/USD,3.7096,3.7484,3.5399,3.5855,505072.0926685283,140865.17714922
1607212800000,2020-12-06 00:00:00,OMG/USD,3.7901,3.7902,3.5836,3.712,552089.9347214758,148731.12465557
1607126400000,2020-12-05 00:00:00,OMG/USD,3.5165,3.8238,3.4783,3.7887,1138802.7889245043,300578.77079856
1607040000000,2020-12-04 00:00:00,OMG/USD,3.793,4.4318,3.5,3.5259,5915429.065390167,1677707.5542103199
1606953600000,2020-12-03 00:00:00,OMG/USD,3.7856,3.8584,3.7049,3.7941,475866.86498287495,125422.85785374
1606867200000,2020-12-02 00:00:00,OMG/USD,3.6622,3.8799,3.6,3.7854,1699936.0801369706,449077.00114571
1606780800000,2020-12-01 00:00:00,OMG/USD,3.9539,4.0996,3.5271,3.6626,2662072.25416524,726825.82159265
1606694400000,2020-11-30 00:00:00,OMG/USD,3.7818,4.02,3.7145,3.947,2147116.81405438,543987.0316834
1606608000000,2020-11-29 00:00:00,OMG/USD,3.7847,3.8679,3.6252,3.784,665816.8476537344,175955.82654697
1606521600000,2020-11-28 00:00:00,OMG/USD,3.621,3.9677,3.4898,3.7811,1257909.536644416,332683.48804433
1606435200000,2020-11-27 00:00:00,OMG/USD,3.7185,3.8568,3.3476,3.6138,2453604.1616610205,678954.05436411
1606348800000,2020-11-26 00:00:00,OMG/USD,4.4215,4.6957,3.2558,3.712,8689892.222862607,2341026.99969359
1606262400000,2020-11-25 00:00:00,OMG/USD,4.3499,5.1736,4.1488,4.4312,6812115.768015021,1537307.2233289
1606176000000,2020-11-24 00:00:00,OMG/USD,4.2299,4.64,3.9766,4.3489,6215407.942942549,1429190.81674505
1606089600000,2020-11-23 00:00:00,OMG/USD,3.8932,4.2386,3.7983,4.2258,2290963.1215724517,542137.13890209
1606003200000,2020-11-22 00:00:00,OMG/USD,4.2346,4.2729,3.63,3.8938,3685065.90114741,946393.21514906
1605916800000,2020-11-21 00:00:00,OMG/USD,3.5371,4.34,3.5345,4.2535,6670504.207651261,1568238.91093247
1605830400000,2020-11-20 00:00:00,OMG/USD,3.2703,3.6499,3.258,3.532,2136768.9944464993,604974.23398825
1605744000000,2020-11-19 00:00:00,OMG/USD,3.3322,3.3554,3.2023,3.2721,402362.0734715005,122967.53567174
1605657600000,2020-11-18 00:00:00,OMG/USD,3.4612,3.5017,3.1801,3.3301,1230341.4253625614,369460.80458922
1605571200000,2020-11-17 00:00:00,OMG/USD,3.4413,3.5806,3.4001,3.4601,840890.6458794386,243024.95473525
1605484800000,2020-11-16 00:00:00,OMG/USD,3.3163,3.49,3.273,3.4444,648302.5951698209,188219.31110493
1605398400000,2020-11-15 00:00:00,OMG/USD,3.4237,3.4989,3.2453,3.3231,954988.6744983416,287378.85543569
1605312000000,2020-11-14 00:00:00,OMG/USD,3.6162,3.6355,3.3293,3.425,859793.4110891714,251034.57258078
1605225600000,2020-11-13 00:00:00,OMG/USD,3.4888,3.6459,3.434,3.6158,1115809.5577939663,308592.72022622
1605139200000,2020-11-12 00:00:00,OMG/USD,3.5149,3.8208,3.3754,3.4858,3500717.8724935367,1004279.61228227
1605052800000,2020-11-11 00:00:00,OMG/USD,3.244,3.848,3.244,3.5189,6594074.79848678,1873902.29858387
1604966400000,2020-11-10 00:00:00,OMG/USD,3.1784,3.2661,3.0871,3.2336,2124359.2906570304,656964.15470591
1604880000000,2020-11-09 00:00:00,OMG/USD,3.1928,3.2534,3.0146,3.1779,3097516.5630549695,974705.4857154
1604793600000,2020-11-08 00:00:00,OMG/USD,3.0633,3.3219,3.0139,3.1858,795497.1579866724,249700.90965744
1604707200000,2020-11-07 00:00:00,OMG/USD,3.3224,3.4955,2.9499,3.0691,2261633.3124686256,736904.40600457
1604620800000,2020-11-06 00:00:00,OMG/USD,2.8883,3.3747,2.8883,3.3192,1486401.1951121243,447819.11156668
1604534400000,2020-11-05 00:00:00,OMG/USD,2.7678,2.9726,2.6741,2.9058,1161642.2496119314,399766.75945073
1604448000000,2020-11-04 00:00:00,OMG/USD,2.905,3.0019,2.6309,2.7695,1002842.1612877611,362102.24274698
1604361600000,2020-11-03 00:00:00,OMG/USD,2.9977,2.9977,2.8099,2.9038,379534.5242418744,130702.70825879
1604275200000,2020-11-02 00:00:00,OMG/USD,3.1336,3.1835,2.9562,3.0005,489560.8929556817,163159.77102339
1604188800000,2020-11-01 00:00:00,OMG/USD,2.9235,3.198,2.8844,3.1317,1485989.2849964364,474499.24481797
1604102400000,2020-10-31 00:00:00,OMG/USD,2.8738,3.0095,2.86,2.9222,403435.27753995784,138058.74941481
1604016000000,2020-10-30 00:00:00,OMG/USD,2.8793,2.9296,2.7609,2.8786,964341.8030798336,335003.75289371
1603929600000,2020-10-29 00:00:00,OMG/USD,3.072,3.1386,2.8508,2.885,509306.74668823415,176536.13403405
1603843200000,2020-10-28 00:00:00,OMG/USD,3.2186,3.2531,2.9787,3.0661,1014025.9050492261,330721.73283625
1603756800000,2020-10-27 00:00:00,OMG/USD,3.2345,3.3145,3.1538,3.2184,597737.3811201772,185725.01277659
1603670400000,2020-10-26 00:00:00,OMG/USD,3.3555,3.4164,3.0831,3.239,1722551.7927523397,531815.92860523
1603584000000,2020-10-25 00:00:00,OMG/USD,3.4872,3.489,3.2902,3.3531,423693.67210288835,126358.79398254999
1603497600000,2020-10-24 00:00:00,OMG/USD,3.5319,3.5776,3.4237,3.4898,336193.40117566846,96336.00813103
1603411200000,2020-10-23 00:00:00,OMG/USD,3.4963,3.6562,3.3897,3.5318,1020752.0854132677,289017.52234364
1603324800000,2020-10-22 00:00:00,OMG/USD,3.2673,3.593,3.2648,3.497,1062646.9982041186,303873.8913938
1603238400000,2020-10-21 00:00:00,OMG/USD,3.1241,3.4299,3.1124,3.2693,905881.7867708093,277087.38469116
1603152000000,2020-10-20 00:00:00,OMG/USD,3.3692,3.392,3.0724,3.1311,706675.2104834153,225695.50971972
1603065600000,2020-10-19 00:00:00,OMG/USD,3.4187,3.51,3.2579,3.3689,480213.2027339199,142543.02672502
1602979200000,2020-10-18 00:00:00,OMG/USD,3.2553,3.4555,3.2544,3.4081,641854.8230574962,188332.15664373
1602892800000,2020-10-17 00:00:00,OMG/USD,3.23,3.3129,3.1379,3.2582,489140.2852035732,150125.92388545
1602806400000,2020-10-16 00:00:00,OMG/USD,3.4318,3.5086,3.224,3.2299,589824.9850060475,182614.0081755
1602720000000,2020-10-15 00:00:00,OMG/USD,3.3357,3.5177,3.2283,3.4263,732576.1291399497,213809.68658318
1602633600000,2020-10-14 00:00:00,OMG/USD,3.5348,3.5619,3.2643,3.3357,791173.6448745287,237183.69304030002
1602547200000,2020-10-13 00:00:00,OMG/USD,3.6461,3.6658,3.4531,3.5377,773900.4214395118,218758.06920867
1602460800000,2020-10-12 00:00:00,OMG/USD,3.6542,3.7437,3.5112,3.6414,1132672.594108792,311054.15337749
1602374400000,2020-10-11 00:00:00,OMG/USD,3.6376,3.7911,3.5308,3.655,1934267.9473279002,529211.4766971
1602288000000,2020-10-10 00:00:00,OMG/USD,3.492,3.9,3.4893,3.6265,2531808.654143322,698141.0875895
1602201600000,2020-10-09 00:00:00,OMG/USD,3.3728,3.6113,3.2708,3.5007,1122732.5449272138,320716.5838053
1602115200000,2020-10-08 00:00:00,OMG/USD,3.2542,3.472,3.0265,3.3828,2653935.5856790417,784538.12985664
1602028800000,2020-10-07 00:00:00,OMG/USD,3.3641,3.3832,3.0901,3.2584,1628394.1972801944,499752.6998773
1601942400000,2020-10-06 00:00:00,OMG/USD,3.8153,3.8153,3.2771,3.3742,2007465.986441366,594945.76090373
1601856000000,2020-10-05 00:00:00,OMG/USD,3.6547,3.915,3.6547,3.8131,1786674.7607529312,468562.26187431
1601769600000,2020-10-04 00:00:00,OMG/USD,3.7286,3.7516,3.51,3.6469,1787215.9603289322,490064.42741203
1601683200000,2020-10-03 00:00:00,OMG/USD,3.7901,3.8965,3.7118,3.7341,909536.8062040716,243575.91018025
1601596800000,2020-10-02 00:00:00,OMG/USD,4.02,4.272,3.575,3.799,4023224.8067040173,1059022.06020111
1601510400000,2020-10-01 00:00:00,OMG/USD,4.0403,4.4,3.8095,4.0201,3438513.816283046,855330.41871671
1601424000000,2020-09-30 00:00:00,OMG/USD,4.119,4.1316,3.8433,4.0357,2114890.4234539536,524045.49977797
1601337600000,2020-09-29 00:00:00,OMG/USD,3.7706,4.4382,3.7498,4.1135,5874037.267585818,1427990.09786941
1601251200000,2020-09-28 00:00:00,OMG/USD,3.096,4.3023,3.096,3.7642,7844995.7442723485,2084107.04645671
1601164800000,2020-09-27 00:00:00,OMG/USD,3.1041,3.1222,2.9724,3.0944,777803.6191735963,251358.46017761
1601078400000,2020-09-26 00:00:00,OMG/USD,3.1614,3.2035,3.0349,3.0984,910012.424476541,293703.98414554
1600992000000,2020-09-25 00:00:00,OMG/USD,3.1215,3.25,2.9495,3.1518,1011016.5920351368,320774.34863733
1600905600000,2020-09-24 00:00:00,OMG/USD,2.7482,3.1613,2.7266,3.1156,1666528.3334017238,534898.03999285
1600819200000,2020-09-23 00:00:00,OMG/USD,3.2278,3.2278,2.7036,2.753,2491526.5596544407,905022.36093514
1600732800000,2020-09-22 00:00:00,OMG/USD,2.5615,3.2743,2.54,3.229,1924635.6377949761,596046.96122483
1600646400000,2020-09-21 00:00:00,OMG/USD,2.8954,2.952,2.5,2.5565,1756521.2481662733,687080.48040926
1600560000000,2020-09-20 00:00:00,OMG/USD,3.072,3.1246,2.8083,2.8965,643153.6221447359,222045.09654574
1600473600000,2020-09-19 00:00:00,OMG/USD,3.0362,3.1583,2.9703,3.0741,1278917.5274737943,416029.90386578
1600387200000,2020-09-18 00:00:00,OMG/USD,3.2905,3.4501,2.9531,3.0334,1693384.9387478265,558246.50186188
1600300800000,2020-09-17 00:00:00,OMG/USD,3.422,3.5664,3.2253,3.2917,1322308.6283518043,401709.94572768
