https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1639872000000,2021-12-19 00:00:00,BAT/USD,1.1764,1.201,1.1212,1.1349,29549.082633541027,26036.72802321
1639785600000,2021-12-18 00:00:00,BAT/USD,1.1523,1.211,1.1067,1.1795,68834.81651575376,58359.3187925
1639699200000,2021-12-17 00:00:00,BAT/USD,1.1303,1.1945,1.0609,1.1534,191616.43479398868,166131.81445638
1639612800000,2021-12-16 00:00:00,BAT/USD,1.1187,1.2389,1.1152,1.129,582474.3815048387,515920.62135061
1639526400000,2021-12-15 00:00:00,BAT/USD,1.0667,1.1421,0.9889,1.1193,147499.50141271116,131778.34486975
1639440000000,2021-12-14 00:00:00,BAT/USD,1.0219,1.0805,1.0,1.062,122207.99377138741,115073.4404627
1639353600000,2021-12-13 00:00:00,BAT/USD,1.1964,1.1964,1.0172,1.0273,156271.73780526617,152118.89205224
1639267200000,2021-12-12 00:00:00,BAT/USD,1.1467,1.223,1.098,1.2036,79670.67776963927,66193.65052313
1639180800000,2021-12-11 00:00:00,BAT/USD,1.0651,1.1462,1.0322,1.1454,207097.76678883002,180808.24758934
1639094400000,2021-12-10 00:00:00,BAT/USD,1.1436,1.1996,1.0659,1.0662,153798.29828754693,144249.01358802
1639008000000,2021-12-09 00:00:00,BAT/USD,1.303,1.3147,1.142,1.142,149290.28359349695,130727.04342688
1638921600000,2021-12-08 00:00:00,BAT/USD,1.3248,1.3559,1.2241,1.2988,305273.0218751109,235042.3636242
1638835200000,2021-12-07 00:00:00,BAT/USD,1.3611,1.4087,1.2979,1.3285,279110.6195512284,210094.55743412
1638748800000,2021-12-06 00:00:00,BAT/USD,1.1668,1.3775,1.1187,1.364,770355.4531143663,564776.72515716
1638662400000,2021-12-05 00:00:00,BAT/USD,1.1277,1.2402,1.0515,1.167,681334.4264450958,583834.12720231
1638576000000,2021-12-04 00:00:00,BAT/USD,1.275,1.2796,0.90138,1.1263,762411.3969703979,676916.80455509
1638489600000,2021-12-03 00:00:00,BAT/USD,1.4296,1.4296,1.2359,1.2846,294615.82816541713,229344.40928337
1638403200000,2021-12-02 00:00:00,BAT/USD,1.485,1.518,1.3792,1.4225,244441.36512122137,171839.27249295
1638316800000,2021-12-01 00:00:00,BAT/USD,1.4619,1.6383,1.4497,1.4932,619582.4562495061,414936.01409691
1638230400000,2021-11-30 00:00:00,BAT/USD,1.614,1.614,1.4465,1.46,227931.1362478406,156117.21660811
1638144000000,2021-11-29 00:00:00,BAT/USD,1.6565,1.7068,1.5379,1.6211,420217.6417549987,259217.59407501
1638057600000,2021-11-28 00:00:00,BAT/USD,1.7627,1.9333,1.5154,1.6636,1336611.7453802647,803445.38673976
1637971200000,2021-11-27 00:00:00,BAT/USD,1.3371,1.8253,1.3371,1.7674,2095433.7327807378,1185602.42886768
1637884800000,2021-11-26 00:00:00,BAT/USD,1.423,1.8581,1.3267,1.3372,3342240.0865776134,2499431.71296561
1637798400000,2021-11-25 00:00:00,BAT/USD,1.1301,1.4451,1.1175,1.4153,1968583.9803749432,1390930.53089447
1637712000000,2021-11-24 00:00:00,BAT/USD,1.0632,1.1368,1.0254,1.1283,197770.30190983316,175281.66437103
1637625600000,2021-11-23 00:00:00,BAT/USD,1.0388,1.0649,1.0016,1.0649,70242.83987829056,65961.91180232
1637539200000,2021-11-22 00:00:00,BAT/USD,1.0733,1.0803,1.0135,1.0379,169051.17042410126,162878.09078341
1637452800000,2021-11-21 00:00:00,BAT/USD,1.1087,1.1165,1.0596,1.074,109952.79795766255,102376.90685071
1637366400000,2021-11-20 00:00:00,BAT/USD,1.1253,1.1575,1.0637,1.1106,182876.3960479972,164664.50211417
1637280000000,2021-11-19 00:00:00,BAT/USD,0.98037,1.1419,0.96679,1.1269,297383.15559223935,263894.89359503
1637193600000,2021-11-18 00:00:00,BAT/USD,1.0651,1.0766,0.95437,0.9731,279946.38490761106,287685.11448732
1637107200000,2021-11-17 00:00:00,BAT/USD,1.0642,1.1356,1.0503,1.0664,219502.705037455,205835.24478381
1637020800000,2021-11-16 00:00:00,BAT/USD,1.1444,1.1487,0.9695,1.0655,623236.571261645,584924.04623336
1636934400000,2021-11-15 00:00:00,BAT/USD,1.1487,1.2289,1.1328,1.1431,455570.913477862,398539.85957297
1636848000000,2021-11-14 00:00:00,BAT/USD,1.145,1.1808,1.1191,1.1478,90323.81182535965,78692.98817334
1636761600000,2021-11-13 00:00:00,BAT/USD,1.1714,1.2318,1.1379,1.1426,240611.42393947326,210582.37698186
1636675200000,2021-11-12 00:00:00,BAT/USD,1.1193,1.2289,1.1013,1.1751,394603.6555609102,335804.31925871
1636588800000,2021-11-11 00:00:00,BAT/USD,1.0803,1.1604,1.0596,1.1201,187156.9383066642,167089.49049787
1636502400000,2021-11-10 00:00:00,BAT/USD,1.1749,1.186,1.0253,1.0824,673999.6183267001,622689.96519466
1636416000000,2021-11-09 00:00:00,BAT/USD,1.2731,1.3878,1.1626,1.1702,1457031.6231759924,1245113.33376858
1636329600000,2021-11-08 00:00:00,BAT/USD,0.99864,1.2867,0.96566,1.2751,1729949.5473566952,1356716.76523935
1636243200000,2021-11-07 00:00:00,BAT/USD,1.0107,1.0261,0.98298,0.99836,79843.32212218748,79974.48026983
1636156800000,2021-11-06 00:00:00,BAT/USD,0.96891,1.0169,0.9539,1.0104,249392.59651902146,246825.61017322
1636070400000,2021-11-05 00:00:00,BAT/USD,0.97496,1.0343,0.95257,0.96972,231709.19870693877,238944.43623617
1635984000000,2021-11-04 00:00:00,BAT/USD,0.96719,1.0308,0.93621,0.97531,393306.31115923444,403262.87145547
1635897600000,2021-11-03 00:00:00,BAT/USD,1.0374,1.0374,0.93753,0.96795,301735.4633511968,311726.29097701
1635811200000,2021-11-02 00:00:00,BAT/USD,1.0141,1.1209,1.0119,1.0312,440526.49894552934,427197.9237253
1635724800000,2021-11-01 00:00:00,BAT/USD,0.9869,1.09,0.95911,1.0266,595355.3576915957,579929.23990999
1635638400000,2021-10-31 00:00:00,BAT/USD,1.2467,1.4455,0.96053,0.99397,1616982.6167554809,1626792.17356206
1635552000000,2021-10-30 00:00:00,BAT/USD,0.85521,1.4692,0.7881,1.2444,4194603.67857189,3370784.05542582
1635465600000,2021-10-29 00:00:00,BAT/USD,0.69801,0.91221,0.69479,0.85257,838677.864962523,983705.57838362
1635379200000,2021-10-28 00:00:00,BAT/USD,0.63816,0.70065,0.63149,0.69435,123941.38532868309,178499.87085574
1635292800000,2021-10-27 00:00:00,BAT/USD,0.71274,0.72993,0.63788,0.63852,343454.8140357682,537892.0222323
1635206400000,2021-10-26 00:00:00,BAT/USD,0.70156,0.73907,0.70098,0.71035,195241.35598205467,274852.33473929
1635120000000,2021-10-25 00:00:00,BAT/USD,0.68656,0.70355,0.685,0.70268,58292.02653248935,82956.71789789
1635033600000,2021-10-24 00:00:00,BAT/USD,0.71375,0.71891,0.67908,0.68853,57630.43695678685,83700.69126514
1634947200000,2021-10-23 00:00:00,BAT/USD,0.69773,0.71619,0.6918,0.71238,28961.654484675048,40654.78324023
1634860800000,2021-10-22 00:00:00,BAT/USD,0.69571,0.7153,0.6901,0.69836,96254.34369335324,137829.11921266
1634774400000,2021-10-21 00:00:00,BAT/USD,0.71151,0.72819,0.68881,0.6902,240236.77466798306,348068.34927265
1634688000000,2021-10-20 00:00:00,BAT/USD,0.68008,0.71194,0.67223,0.71176,60447.17928380289,84926.35057295
1634601600000,2021-10-19 00:00:00,BAT/USD,0.68109,0.69719,0.67361,0.67999,57049.31656661202,83897.28755807
1634515200000,2021-10-18 00:00:00,BAT/USD,0.68984,0.69444,0.67136,0.68026,34586.729719225135,50843.39769974
1634428800000,2021-10-17 00:00:00,BAT/USD,0.71606,0.71737,0.67391,0.69035,99965.01257939808,144803.37883595
1634342400000,2021-10-16 00:00:00,BAT/USD,0.69125,0.74015,0.69081,0.71571,248828.2073493966,347666.24379902
1634256000000,2021-10-15 00:00:00,BAT/USD,0.70306,0.71069,0.67598,0.69087,179500.8976428886,259818.63106357
1634169600000,2021-10-14 00:00:00,BAT/USD,0.70486,0.72453,0.69602,0.70273,49542.56395961919,70500.14082168
1634083200000,2021-10-13 00:00:00,BAT/USD,0.69625,0.71071,0.68366,0.70535,154279.92402417577,218728.18320575
1633996800000,2021-10-12 00:00:00,BAT/USD,0.69798,0.69798,0.66495,0.69481,105013.78450438898,151140.28943796
1633910400000,2021-10-11 00:00:00,BAT/USD,0.71872,0.73696,0.69009,0.70268,76920.08697027143,109466.73730613
1633824000000,2021-10-10 00:00:00,BAT/USD,0.76245,0.76254,0.71437,0.71924,22069.904538624745,30685.03495165
1633737600000,2021-10-09 00:00:00,BAT/USD,0.74811,0.76987,0.73564,0.76177,61676.346646810685,80964.5255744
1633651200000,2021-10-08 00:00:00,BAT/USD,0.73365,0.78069,0.73365,0.74742,257187.7098663865,344100.65273392
1633564800000,2021-10-07 00:00:00,BAT/USD,0.73318,0.73766,0.71482,0.73222,46323.03983104497,63263.82758057
1633478400000,2021-10-06 00:00:00,BAT/USD,0.74232,0.74546,0.69226,0.73816,82077.59137132009,111192.14177322
1633392000000,2021-10-05 00:00:00,BAT/USD,0.70749,0.74295,0.70263,0.74165,42964.85990900913,57931.450022259996
1633305600000,2021-10-04 00:00:00,BAT/USD,0.72895,0.72895,0.68504,0.70597,75626.14154417998,107123.73265745
1633219200000,2021-10-03 00:00:00,BAT/USD,0.7077,0.73761,0.6945,0.73027,134076.77439269423,183598.90779122
1633132800000,2021-10-02 00:00:00,BAT/USD,0.68056,0.72855,0.67209,0.70851,129808.13441923936,183212.84726996
1633046400000,2021-10-01 00:00:00,BAT/USD,0.63373,0.68124,0.6217,0.6792,129075.25141992813,190040.12282086
1632960000000,2021-09-30 00:00:00,BAT/USD,0.59434,0.64394,0.59255,0.63248,49520.95363666393,78296.47362235
1632873600000,2021-09-29 00:00:00,BAT/USD,0.58206,0.60703,0.5789,0.59497,21458.00768442641,36065.69689972
1632787200000,2021-09-28 00:00:00,BAT/USD,0.60666,0.61707,0.58065,0.58079,30327.347030925008,52217.40565596
1632700800000,2021-09-27 00:00:00,BAT/USD,0.63528,0.65357,0.60896,0.61042,56953.213882984455,93301.68389467
1632614400000,2021-09-26 00:00:00,BAT/USD,0.64532,0.65432,0.5982,0.63873,39735.004460254866,62209.39122987
1632528000000,2021-09-25 00:00:00,BAT/USD,0.65427,0.65952,0.63107,0.64423,19827.272377144345,30776.69834864
1632441600000,2021-09-24 00:00:00,BAT/USD,0.7031,0.70531,0.62,0.65213,41116.525403474625,63049.58429067
1632355200000,2021-09-23 00:00:00,BAT/USD,0.68424,0.71653,0.67535,0.70277,85927.11627265175,122269.18660821
1632268800000,2021-09-22 00:00:00,BAT/USD,0.60605,0.68665,0.59753,0.68425,39183.69877266031,57265.17906125
1632182400000,2021-09-21 00:00:00,BAT/USD,0.65067,0.67447,0.59966,0.60371,69394.98562234183,114947.5503509
1632096000000,2021-09-20 00:00:00,BAT/USD,0.73996,0.73996,0.63261,0.65126,226161.5217206999,347267.63768802
1632009600000,2021-09-19 00:00:00,BAT/USD,0.75493,0.75493,0.72794,0.73831,60523.92052709043,81976.29793324
1631923200000,2021-09-18 00:00:00,BAT/USD,0.75221,0.77348,0.74272,0.75424,16521.008185992563,21904.17928775
1631836800000,2021-09-17 00:00:00,BAT/USD,0.77508,0.78039,0.7396,0.75092,103336.37488688638,137613.02786833
1631750400000,2021-09-16 00:00:00,BAT/USD,0.7941,0.80733,0.75848,0.77411,77092.07887184544,99588.0157495
1631664000000,2021-09-15 00:00:00,BAT/USD,0.77882,0.79748,0.77479,0.79289,15557.806338578934,19621.64529579
1631577600000,2021-09-14 00:00:00,BAT/USD,0.76068,0.78322,0.74863,0.77773,19246.88477495183,24747.51491514
1631491200000,2021-09-13 00:00:00,BAT/USD,0.813,0.813,0.71665,0.75375,71376.98182331254,94695.82994801
1631404800000,2021-09-12 00:00:00,BAT/USD,0.77443,0.81488,0.7613,0.81427,46405.86940917687,56990.76400847
1631318400000,2021-09-11 00:00:00,BAT/USD,0.76201,0.79547,0.75847,0.76963,65958.04815600628,85700.98379222
1631232000000,2021-09-10 00:00:00,BAT/USD,0.81397,0.839,0.73792,0.75906,68635.92553728062,90422.26640487
1631145600000,2021-09-09 00:00:00,BAT/USD,0.77424,0.84003,0.76465,0.80775,67061.30059015578,83022.34675352
1631059200000,2021-09-08 00:00:00,BAT/USD,0.78145,0.79347,0.70252,0.77771,87596.04264930643,112633.2985937
1630972800000,2021-09-07 00:00:00,BAT/USD,0.94836,0.94836,0.68568,0.7761,1218864.9661683321,1570499.89198342
1630886400000,2021-09-06 00:00:00,BAT/USD,0.97557,0.98943,0.91976,0.9601,219609.13910310244,228735.69326435
1630800000000,2021-09-05 00:00:00,BAT/USD,0.91109,1.0015,0.90924,0.98356,197838.8866855622,201145.72236118
1630713600000,2021-09-04 00:00:00,BAT/USD,0.87816,0.94953,0.87816,0.92011,295578.6497884767,321242.73161739
1630627200000,2021-09-03 00:00:00,BAT/USD,0.84,0.88723,0.83477,0.87893,339440.9381963766,386197.92042185
1630540800000,2021-09-02 00:00:00,BAT/USD,0.85807,0.87061,0.84427,0.85273,197295.63690249206,231369.40989819999
1630454400000,2021-09-01 00:00:00,BAT/USD,0.81463,0.86494,0.79972,0.86494,100509.99978900622,116204.59198211
1630368000000,2021-08-31 00:00:00,BAT/USD,0.79259,0.843,0.78306,0.81807,112230.04899067199,137188.80901472
1630281600000,2021-08-30 00:00:00,BAT/USD,0.80668,0.84576,0.7824,0.791,161928.7185098313,204713.92984808
1630195200000,2021-08-29 00:00:00,BAT/USD,0.82246,0.834,0.79552,0.81568,26510.54783007051,32501.16201215
1630108800000,2021-08-28 00:00:00,BAT/USD,0.84686,0.84709,0.809,0.81413,46678.88825386748,57335.91472353
1630022400000,2021-08-27 00:00:00,BAT/USD,0.7937,0.8446,0.76569,0.8446,122775.16106459996,145364.86036538
1629936000000,2021-08-26 00:00:00,BAT/USD,0.86319,0.86523,0.78457,0.79152,131818.84283443535,166538.86551753
1629849600000,2021-08-25 00:00:00,BAT/USD,0.82443,0.86236,0.795,0.86158,242469.2502658925,281423.95397513
1629763200000,2021-08-24 00:00:00,BAT/USD,0.89722,0.89854,0.80189,0.82733,231643.9393154884,279989.77350693
1629676800000,2021-08-23 00:00:00,BAT/USD,0.87436,0.90504,0.84815,0.89445,303431.6732330703,339238.27294211
1629590400000,2021-08-22 00:00:00,BAT/USD,0.79167,0.888,0.7822,0.86672,434822.84809914476,501687.79778838
1629504000000,2021-08-21 00:00:00,BAT/USD,0.77512,0.80318,0.76387,0.7838,158944.24588864442,202786.73882195
1629417600000,2021-08-20 00:00:00,BAT/USD,0.75323,0.78693,0.74772,0.78108,151943.27713489876,194529.7244007
1629331200000,2021-08-19 00:00:00,BAT/USD,0.72013,0.7572,0.6995,0.7572,229330.31658806265,302866.23955106
1629244800000,2021-08-18 00:00:00,BAT/USD,0.73901,0.7437,0.6994,0.71722,154308.1007195962,215147.51501575
1629158400000,2021-08-17 00:00:00,BAT/USD,0.76953,0.81383,0.73519,0.7436,122483.18700200155,164716.49677515
1629072000000,2021-08-16 00:00:00,BAT/USD,0.81758,0.825,0.77423,0.7869,150159.9921547013,190824.74539929
1628985600000,2021-08-15 00:00:00,BAT/USD,0.78,0.81821,0.75455,0.8101,121358.9757387966,149807.40123293
1628899200000,2021-08-14 00:00:00,BAT/USD,0.79091,0.79091,0.74595,0.7787,245473.30550575664,315234.75729518
1628812800000,2021-08-13 00:00:00,BAT/USD,0.71565,0.78965,0.712,0.78919,70730.11295408236,89623.68118461
1628726400000,2021-08-12 00:00:00,BAT/USD,0.74447,0.77223,0.69084,0.71277,165413.61085209082,232071.51093914
1628640000000,2021-08-11 00:00:00,BAT/USD,0.72106,0.7781,0.72106,0.73896,102710.02373374054,138992.67042024
1628553600000,2021-08-10 00:00:00,BAT/USD,0.69989,0.72294,0.69043,0.72233,117778.6039849566,163053.73442188
1628467200000,2021-08-09 00:00:00,BAT/USD,0.67509,0.70986,0.65,0.69299,124775.93111016312,180054.44683208
1628380800000,2021-08-08 00:00:00,BAT/USD,0.72218,0.729,0.66707,0.67326,70220.22236402759,104298.81823371
1628294400000,2021-08-07 00:00:00,BAT/USD,0.69216,0.73588,0.69146,0.71677,164096.2185188057,228938.45796951
1628208000000,2021-08-06 00:00:00,BAT/USD,0.67703,0.70206,0.66405,0.6919,121447.05208160139,175526.885506
1628121600000,2021-08-05 00:00:00,BAT/USD,0.66775,0.748,0.65136,0.67994,103983.02410457103,152929.70571605
1628035200000,2021-08-04 00:00:00,BAT/USD,0.63861,0.6793,0.63419,0.67266,125801.086944038,187020.3177594
1627948800000,2021-08-03 00:00:00,BAT/USD,0.65582,0.66009,0.6207,0.64161,18960.674483452927,29551.71285275
1627862400000,2021-08-02 00:00:00,BAT/USD,0.66498,0.67012,0.63894,0.65472,86437.75251106342,132022.47145507
1627776000000,2021-08-01 00:00:00,BAT/USD,0.65497,0.71939,0.64914,0.65244,440369.77381303953,674958.27020575
1627689600000,2021-07-31 00:00:00,BAT/USD,0.61071,0.65695,0.60966,0.65094,185890.05669149675,285571.72195824
1627603200000,2021-07-30 00:00:00,BAT/USD,0.60074,0.61846,0.57447,0.61517,173557.1532922711,282128.76650726
1627516800000,2021-07-29 00:00:00,BAT/USD,0.56567,0.60122,0.55893,0.59476,45556.44460451443,76596.3491232
1627430400000,2021-07-28 00:00:00,BAT/USD,0.56914,0.58543,0.55535,0.57065,75822.9990490672,132871.28546231
1627344000000,2021-07-27 00:00:00,BAT/USD,0.5517,0.57316,0.53748,0.57264,139720.90057181902,243994.30806758
1627257600000,2021-07-26 00:00:00,BAT/USD,0.5493,0.5973,0.5493,0.54977,77350.63602636207,140696.35670619
1627171200000,2021-07-25 00:00:00,BAT/USD,0.5321,0.54595,0.52377,0.5391,19824.464461714157,36773.25999205
1627084800000,2021-07-24 00:00:00,BAT/USD,0.5221,0.55557,0.52054,0.53571,52203.03500655035,97446.44491712
1626998400000,2021-07-23 00:00:00,BAT/USD,0.51901,0.52916,0.50291,0.51031,65299.59242174043,127960.63651847
1626912000000,2021-07-22 00:00:00,BAT/USD,0.50374,0.52212,0.49787,0.5071,28211.641959117354,55633.29118343
1626825600000,2021-07-21 00:00:00,BAT/USD,0.46116,0.50587,0.45802,0.50234,37357.964324038076,74367.88693721
1626739200000,2021-07-20 00:00:00,BAT/USD,0.4934,0.50119,0.45747,0.46771,164186.0101849288,351042.33432026
1626652800000,2021-07-19 00:00:00,BAT/USD,0.51351,0.51351,0.48796,0.50056,84955.82964182443,169721.57112399
1626566400000,2021-07-18 00:00:00,BAT/USD,0.54341,0.55385,0.51627,0.52054,58750.82697005433,112865.15343692
1626480000000,2021-07-17 00:00:00,BAT/USD,0.55486,0.6001,0.53156,0.53754,234915.12613697167,437018.87512924
1626393600000,2021-07-16 00:00:00,BAT/USD,0.50298,0.57657,0.49552,0.55096,380412.93427794153,690454.72317036
1626307200000,2021-07-15 00:00:00,BAT/USD,0.52603,0.53554,0.49969,0.50639,79676.67574399362,157342.51415706
1626220800000,2021-07-14 00:00:00,BAT/USD,0.53606,0.53606,0.50065,0.52918,21114.82342441026,39901.02313846
1626134400000,2021-07-13 00:00:00,BAT/USD,0.54455,0.55193,0.52865,0.535,19323.18117559085,36118.09565531
1626048000000,2021-07-12 00:00:00,BAT/USD,0.56059,0.56807,0.54088,0.54868,12704.086095112529,23153.90773331
1625961600000,2021-07-11 00:00:00,BAT/USD,0.559,0.56481,0.54855,0.56481,5426.138600973404,9607.01581235
1625875200000,2021-07-10 00:00:00,BAT/USD,0.57724,0.57724,0.54614,0.5558,11587.360336338317,20848.07545221
1625788800000,2021-07-09 00:00:00,BAT/USD,0.56839,0.5699,0.53913,0.56816,30032.816335707863,52859.78656665
1625702400000,2021-07-08 00:00:00,BAT/USD,0.6,0.60831,0.56277,0.57019,179137.0671465572,314170.83278654
1625616000000,2021-07-07 00:00:00,BAT/USD,0.5911,0.64585,0.5903,0.61686,57357.901836661884,92983.66215456
1625529600000,2021-07-06 00:00:00,BAT/USD,0.57176,0.59738,0.57176,0.5911,16314.239380453193,27599.79594054
1625443200000,2021-07-05 00:00:00,BAT/USD,0.60043,0.60043,0.55773,0.57432,24898.128638304155,43352.36216448
1625356800000,2021-07-04 00:00:00,BAT/USD,0.57283,0.6187,0.56905,0.60377,33246.2056714395,55064.35508793
1625270400000,2021-07-03 00:00:00,BAT/USD,0.57704,0.5976,0.56773,0.58909,72955.34082823516,123844.13388147
1625184000000,2021-07-02 00:00:00,BAT/USD,0.57999,0.58615,0.54757,0.56609,6322.173149671743,11168.1413727
1625097600000,2021-07-01 00:00:00,BAT/USD,0.61567,0.61567,0.56638,0.57594,288348.5908351984,500657.34422891
1625011200000,2021-06-30 00:00:00,BAT/USD,0.58557,0.61489,0.5654,0.61489,37085.757229231574,60312.83193617
1624924800000,2021-06-29 00:00:00,BAT/USD,0.56128,0.61808,0.56128,0.58761,107718.72673684965,183316.70110592002
1624838400000,2021-06-28 00:00:00,BAT/USD,0.53939,0.56864,0.533,0.5593,82749.50531494306,147951.91366877
1624752000000,2021-06-27 00:00:00,BAT/USD,0.51264,0.54224,0.50277,0.5403,141991.6966733944,262801.58555135
1624665600000,2021-06-26 00:00:00,BAT/USD,0.51567,0.528,0.48746,0.50833,60177.41980104025,118382.58572392
1624579200000,2021-06-25 00:00:00,BAT/USD,0.57273,0.59074,0.51191,0.52021,92318.52978190851,177463.96605584
1624492800000,2021-06-24 00:00:00,BAT/USD,0.55795,0.57751,0.5279,0.57327,57363.172353268674,100063.09828399999
1624406400000,2021-06-23 00:00:00,BAT/USD,0.47304,0.56331,0.4701,0.54476,174809.75998471308,320893.16393405
1624320000000,2021-06-22 00:00:00,BAT/USD,0.5096,0.53305,0.42941,0.48344,398139.13671530475,823554.39499277
1624233600000,2021-06-21 00:00:00,BAT/USD,0.60266,0.60266,0.50088,0.51067,189557.70070071076,371194.11890401
1624147200000,2021-06-20 00:00:00,BAT/USD,0.59506,0.60656,0.56166,0.59948,92569.48627130294,154416.30458281
1624060800000,2021-06-19 00:00:00,BAT/USD,0.61606,0.62837,0.58977,0.59791,42864.71774437983,71690.91961061
1623974400000,2021-06-18 00:00:00,BAT/USD,0.65544,0.65752,0.58853,0.61254,189285.92187894063,309018.05903115
1623888000000,2021-06-17 00:00:00,BAT/USD,0.66,0.68651,0.645,0.64611,140238.9771725608,217051.24076792
1623801600000,2021-06-16 00:00:00,BAT/USD,0.68904,0.69065,0.65221,0.65324,236043.99694320024,361343.45254914
1623715200000,2021-06-15 00:00:00,BAT/USD,0.6778,0.72273,0.67458,0.69249,412358.36554863554,595471.94262536
1623628800000,2021-06-14 00:00:00,BAT/USD,0.6485,0.67459,0.64131,0.66438,125999.4193080807,189649.62718336
1623542400000,2021-06-13 00:00:00,BAT/USD,0.61589,0.661,0.599,0.64922,93801.28350114154,144483.04658073
1623456000000,2021-06-12 00:00:00,BAT/USD,0.64439,0.64439,0.59398,0.61764,56518.0045729613,91506.38652445
1623369600000,2021-06-11 00:00:00,BAT/USD,0.66086,0.71414,0.64093,0.64467,137451.4368640439,213212.08814439
1623283200000,2021-06-10 00:00:00,BAT/USD,0.69752,0.70644,0.64564,0.6668,49237.53149576504,73841.52893786
1623196800000,2021-06-09 00:00:00,BAT/USD,0.67462,0.69719,0.63936,0.69516,36388.64706134867,52345.71474387
1623110400000,2021-06-08 00:00:00,BAT/USD,0.70344,0.70344,0.60847,0.67235,160737.51132616535,239068.21049478
1623024000000,2021-06-07 00:00:00,BAT/USD,0.76891,0.79743,0.69199,0.69199,79568.57905450737,114985.15737873
1622937600000,2021-06-06 00:00:00,BAT/USD,0.75065,0.7774,0.74525,0.74525,118378.50031656401,158844.01250126
1622851200000,2021-06-05 00:00:00,BAT/USD,0.75713,0.81595,0.72084,0.74696,372285.2367907202,498400.49907722
1622764800000,2021-06-04 00:00:00,BAT/USD,0.82406,0.82414,0.72108,0.764,401747.4150426535,525847.40188829
1622678400000,2021-06-03 00:00:00,BAT/USD,0.79543,0.84692,0.79199,0.83119,329768.2590930061,396742.33219
1622592000000,2021-06-02 00:00:00,BAT/USD,0.74976,0.84411,0.73529,0.80197,252517.67145126316,314871.71770922
1622505600000,2021-06-01 00:00:00,BAT/USD,0.77003,0.77003,0.7234,0.74864,135857.22869816318,181472.04089838
1622419200000,2021-05-31 00:00:00,BAT/USD,0.69769,0.76633,0.66861,0.76633,113025.82062992187,147489.75066867
1622332800000,2021-05-30 00:00:00,BAT/USD,0.66023,0.73692,0.63994,0.70039,88970.22191510034,127029.54341881
1622246400000,2021-05-29 00:00:00,BAT/USD,0.76925,0.78478,0.64194,0.67825,180922.10003159288,266748.3966555
1622160000000,2021-05-28 00:00:00,BAT/USD,0.83535,0.85202,0.70359,0.74808,328742.96923461376,439448.9482871
1622073600000,2021-05-27 00:00:00,BAT/USD,0.89194,0.93,0.7968,0.84243,162767.5482540431,193211.95619107
1621987200000,2021-05-26 00:00:00,BAT/USD,0.74741,0.88889,0.74684,0.88889,106754.08259193866,120098.19279319
1621900800000,2021-05-25 00:00:00,BAT/USD,0.7291,0.7734,0.6623,0.73384,119359.51497636604,162650.59819084
1621814400000,2021-05-24 00:00:00,BAT/USD,0.5645,0.742,0.55137,0.72133,377464.15895464853,523289.14498863
1621728000000,2021-05-23 00:00:00,BAT/USD,0.68086,0.71087,0.45745,0.56523,548389.8767288252,970206.60037299
1621641600000,2021-05-22 00:00:00,BAT/USD,0.75531,0.7636,0.6591,0.6843,156896.6320079551,229280.47933356
1621555200000,2021-05-21 00:00:00,BAT/USD,0.89118,0.91917,0.65283,0.75962,286328.76440586254,376936.84263956
1621468800000,2021-05-20 00:00:00,BAT/USD,0.74799,0.91315,0.66391,0.88034,460448.7687413085,523035.15544143
1621382400000,2021-05-19 00:00:00,BAT/USD,1.1105,1.1134,0.53991,0.74881,1423459.9432483548,1900962.78528379
1621296000000,2021-05-18 00:00:00,BAT/USD,1.0553,1.1405,1.0552,1.0941,363523.5958246043,332258.10787369
1621209600000,2021-05-17 00:00:00,BAT/USD,1.1369,1.1456,1.02,1.06,951458.1107330878,897601.9912576299
1621123200000,2021-05-16 00:00:00,BAT/USD,1.1369,1.2408,1.0879,1.1443,430912.900071989,376573.36369133
1621036800000,2021-05-15 00:00:00,BAT/USD,1.22,1.2243,1.1164,1.1431,306560.1459916348,268183.13882568
1620950400000,2021-05-14 00:00:00,BAT/USD,1.1968,1.2489,1.1845,1.2179,178314.83892692905,146411.7242195
1620864000000,2021-05-13 00:00:00,BAT/USD,1.1718,1.2519,1.0986,1.1918,374846.32476482925,314521.16526668
1620777600000,2021-05-12 00:00:00,BAT/USD,1.3974,1.4159,1.1582,1.1731,646174.8342873584,550826.72771917
1620691200000,2021-05-11 00:00:00,BAT/USD,1.3171,1.392,1.2526,1.3893,577157.2429947784,415430.24760295
1620604800000,2021-05-10 00:00:00,BAT/USD,1.4043,1.4963,1.2536,1.3127,1058944.375544579,806691.83784915
1620518400000,2021-05-09 00:00:00,BAT/USD,1.4217,1.4617,1.3348,1.4086,765258.9742003465,543276.2843961
1620432000000,2021-05-08 00:00:00,BAT/USD,1.4014,1.5121,1.3866,1.4192,246283.66689270677,173536.96934379
1620345600000,2021-05-07 00:00:00,BAT/USD,1.4189,1.59,1.3557,1.3994,654209.6346711329,467492.95031523
1620259200000,2021-05-06 00:00:00,BAT/USD,1.3751,1.4468,1.238,1.402,838427.2328366525,598022.27734426
1620172800000,2021-05-05 00:00:00,BAT/USD,1.1684,1.3723,1.1601,1.3661,637418.6929910985,466597.38891084
